CCS DB ID;MANUFACTURER NAME (official name listed on website);MANUFACTURER PART NUMBER;MANUFACTURER PART NUMBER (Additional);SHORT DESCRIPTION;PRODUCT NAME;Sub-Brand Name;Series/Model;UPC (w/check digit);TS COMMODITY CODE;TS COMMODITY CODE DESCRIPTION_1;TS COMMODITY CODE DESCRIPTION_2;TS COMMODITY CODE DESCRIPTION_3;TS COMMODITY CODE DESCRIPTION_4;TS COMMODITY CODE DESCRIPTION_5;UNSPSC CODE;TS SCHEMA LEAF CLASS NUMBER;TS SCHEMA PARENT CLASS NAME;TS SCHEMA LEAF CLASS NAME;Attribute Name_1;Attribute Value_1;Attribute Name_2;Attribute Value_2;Attribute Name_3;Attribute Value_3;Attribute Name_4;Attribute Value_4;Attribute Name_5;Attribute Value_5;Attribute Name_6;Attribute Value_6;Attribute Name_7;Attribute Value_7;Attribute Name_8;Attribute Value_8;Attribute Name_9;Attribute Value_9;Attribute Name_10;Attribute Value_10;Attribute Name_11;Attribute Value_11;Attribute Name_12;Attribute Value_12;Attribute Name_13;Attribute Value_13;Attribute Name_14;Attribute Value_14;Attribute Name_15;Attribute Value_15;Attribute Name_16;Attribute Value_16;Attribute Name_17;Attribute Value_17;Attribute Name_18;Attribute Value_18;Attribute Name_19;Attribute Value_19;Attribute Name_20;Attribute Value_20;Attribute Name_21;Attribute Value_21;Attribute Name_22;Attribute Value_22;Attribute Name_23;Attribute Value_23;ADDITIONAL INFORMATION;LONG DESCRIPTION;FEATURES/BENEFITS;INDIVIDUAL ITEM WEIGHT;PACKAGE/SHIPPING QUANTITY;PACKAGE/SHIPPING WEIGHT;PACKAGE/SHIPPING WIDTH;PACKAGE/SHIPPING LENGTH;PACKAGE/SHIPPING HEIGHT;PACKAGE/SHIPPING VOLUME;IMAGE;MANUFACTURER CATALOG DOCUMENT;MANUFACTURER SPECIFICATION/TECHNICAL DOCUMENT;MANUFACTURER ITEM DATA DOCUMENT;MANUFACTURER INSTALLATION/OPERATOR DOCUMENT;MANUFACTURER MSDS DOCUMENT;MANUFACTURER CAD DRAWING DOCUMENT;MANUFACTURER VIDEO URL;Reference URL_1 (Manufacturer Website);TS_STATUS;TS_COMMENTS FOR CUSTOMER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579710;Hubbell Incorporated;IG5261; ;125 V, 15 A, NEMA 5-15R, 2P3W, Orange, Single, Straight Blade Receptacle;Straight Blade Receptacle;HBL®; ;783585756493;51200;Wiring Devices & Data/Telecom Equipment;General Purpose Wiring Devices;Receptacles & Surge Protectors;;;39121406;E8741;Receptacle - 15A and 20A;Duplex/Single Receptacle;Type;Single;Constructional Feature; ;Configuration;5-15R;Voltage Rating;125 Volt;Current Rating;15 Amp;Number of Poles;2;Number of Wires;3;Ground Type;Isolated Grounding;Material;Nylon (Face), PBT (Base);Color;Orange;Wiring;Back, Side;Grade;Extra Heavy Duty, Commercial, Industrial, Specification;Approval;UL, CSA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Power Rating 1875 Watt; Wire Size 14 to 10 AWG; Temperature Rating -40 to 75 Deg C";"Straight Blade Receptacle; Type Single; Configuration 5-15R; Voltage Rating 125 Volt; Current Rating 15 Amp; Number of Poles 2; Number of Wires 3; Ground Type Isolated Grounding; Material Nylon (Face), PBT (Base); Color Orange; Wiring Back, Side; Grade Extra Heavy Duty, Commercial, Industrial, Specification; Approval UL, CSA; Power Rating 1875 Watt; Wire Size 14 to 10 AWG; Temperature Rating -40 to 75 Deg C";"1-Piece Brass Integral Ground Strap for Low Resistance of Fault Currents; Ground Retention Clips for Longer, More Consistent Contact Pressure; Exclusive Bypass Contact Design Results in Greater Contact Force and Reduced Heat Buildup; Reduces Stripping and Resists Corrosion; ID Marking Surface Provides Quick, Sure Circuit Identification; Barbed Assembly Arms Reduce Possibility of Face/Base Separation; Back Wired Ground Terminal Allows Faster, Easier Installation; RTP Base Offers Greater Heat Resistance, Plus Contact Stability; External Bundling Terminals Contain Wire Strands and are Designed for Quick Inspection; Deep Nylon Body Design Delivers Increased Impact Resistance; Isolated Ground Devices Provide a Clean Ground Path for Sensitive Equipment; Devices Come with Power Indication, Tamper Resistant or a Combination of Both"; ; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100075/HUBKELE03309_WB_A12_PE_003_IG5261.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100157/HUBKELE03329_A12_A13.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100132/HUBKELE06126_1.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100159/HUBKELE14023_1_2.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100005/HUBKELINST00190.pdf; ; ; ;https://www.hubbell.com/hubbell/en/OHW/Electrical-Electronic/Wiring-Devices/Straight-Blade-Devices/Industrial-Series-Receptacles/IG5261/p/1636709;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576781;Leviton Manufacturing Co., Inc.;2441; ;120/208 V, 3-Phase, 20 A, NEMA L18-20P, 4P4W, 14 to 10 AWG, Black/White, Locking Plug;Locking Plug; ; ;078477808269;51300;Wiring Devices & Data/Telecom Equipment;General Purpose Wiring Devices;Plugs, Connectors, Inlets, Outlets;;;39121403;E8732;Locking Device;Locking Device Plug;Type; ;Constructional Feature; ;Configuration;L18-20P;Voltage Rating;120/208 Volt AC Star 3-Phase;Current Rating;20 Amp;Number of Poles;4;Number of Wires;4;Ground Type;Non-Grounding;Material;Impact Modified Nylon;Color;Black/White;Cord Size;0.595 to 0.895 Inch, 14 to 10 AWG;Approval;UL, CSA, NOM; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Temperature Rating -40 to 60 Deg C; Application Industrial";"Locking Plug; Configuration L18-20P; Voltage Rating 120/208 Volt AC Star 3-Phase; Current Rating 20 Amp; Number of Poles 4; Number of Wires 4; Ground Type Non-Grounding; Material Impact Modified Nylon; Color Black/White; Cord Size 0.595 to 0.895 Inch, 14 to 10 AWG; Approval UL, CSA, NOM; Temperature Rating -40 to 60 Deg C; Application Industrial";"Superior Performance; Long Lasting Reliability; Made in USA; Lifetime Limited Warranty"; ; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100009/LEVMFCC00005_J7_TWB_TN_690.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE22947_E2-E5_E9.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100041/LEVMFCE05663_1_2.pdf; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100002/LEVMFCINST00380.pdf; ; ; ;http://www.leviton.com/OA_HTML/ProductDetail.jsp?partnumber=2441&section=40282&minisite=10251;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576793;Leviton Manufacturing Co., Inc.;5362-SE; ;125 V, 20 A, NEMA 5-20R, 2P3W, Black, Duplex, Straight Blade Receptacle;Straight Blade Receptacle; ; ;078477205327;51200;Wiring Devices & Data/Telecom Equipment;General Purpose Wiring Devices;Receptacles & Surge Protectors;;;39121406;E8741;Receptacle - 15A and 20A;Duplex/Single Receptacle;Type;Duplex;Constructional Feature; ;Configuration;5-20R;Voltage Rating;125 Volt;Current Rating;20 Amp;Number of Poles;2;Number of Wires;3;Ground Type;Self-Grounding;Material;Thermoplastic Nylon (Body/Face);Color;Black;Wiring;Back, Side;Grade;Heavy Duty, Industrial, Hospital, Specification;Approval;UL, CSA C22.2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Power Rating 1 HP; Wire Size 14 to 10 AWG; Temperature Rating -40 to 60 Deg C; Applicable Standard NEMA WD-2/WD-6, ANSI C73, Federal Specification WC-596";"Straight Blade Receptacle; Type Duplex; Configuration 5-20R; Voltage Rating 125 Volt; Current Rating 20 Amp; Number of Poles 2; Number of Wires 3; Ground Type Self-Grounding; Material Thermoplastic Nylon (Body/Face); Color Black; Wiring Back, Side; Grade Heavy Duty, Industrial, Hospital, Specification; Approval UL, CSA C22.2; Power Rating 1 HP; Wire Size 14 to 10 AWG; Temperature Rating -40 to 60 Deg C; Applicable Standard NEMA WD-2/WD-6, ANSI C73, Federal Specification WC-596";"Brass Self-Grounding Clip Staked On, will Never Fall Off; Ground Terminal for Quick and Easy Ground Wire Installation; Face and Body Lock Together with Exclusive Latches Construction to Provide Strength and Durability; Smooth Face Does not Collect Dirt; Four Corner Latches Securely Fasten Face; Large, Triple Wipe, Brass T-Contacts and V-Shaped, Serrated Back Wiring Clamps for Superior Contact and Conductivity; Apron Barrier to Prevent Accidental Contact Between Terminal Screw Heads and Metal Box"; ; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100073/LEVMFCE15188_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE22947_B9-B11.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100083/LEVMFCE15188_1_2.pdf; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100003/LEVMFCINST00746.pdf; ; ; ;http://www.leviton.com/OA_HTML/ProductDetail.jsp?partnumber=5362-SE&section=42416&minisite=10251;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576739;Leviton Manufacturing Co., Inc.;GFWT1-I; ;125 V, 15 A, 2P3W, NEMA 5-15R, Ivory, Tamper/Weather Resistant, Duplex, GFCI Receptacle W/LED Indicator Light;GFCI Receptacle;SmartlockPro®; ;078477709122;51200;Wiring Devices & Data/Telecom Equipment;General Purpose Wiring Devices;Receptacles & Surge Protectors;;;39121406;E8745;GFCI Receptacle;GFCI Duplex Receptacle;Type;Duplex with LED Indicator Light;Configuration;5-15R;Voltage Rating;125 Volt;Current Rating;15 Amp;Number of Poles;2;Number of Wires;3;Material;Polypropylene (Face), Polycarbonate (Body), Stainless Steel (Terminal Screw/Grounding Screw/Yoke/Strap), Brass (Clamp/Line Contact);Color;Ivory;Wiring;Back, Side;Grade;Residential;Approval;UL, CSA C22.2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Power Rating 1 HP; Constructional Feature Tamper and Weather Resistant; Interrupting Rating 10 Kiloamp; Wire Size 14 to 10 AWG; Grounding Type Green Ground Screw; Temperature Rating -35 to 66 Deg C; Applicable Standard Federal Specification WC-596";"GFCI Receptacle; Type Duplex with LED Indicator Light; Configuration 5-15R; Voltage Rating 125 Volt; Current Rating 15 Amp; Number of Poles 2; Number of Wires 3; Material Polypropylene (Face), Polycarbonate (Body), Stainless Steel (Terminal Screw/Grounding Screw/Yoke/Strap), Brass (Clamp/Line Contact); Color Ivory; Wiring Back, Side; Grade Residential; Approval UL, CSA C22.2; Power Rating 1 HP; Constructional Feature Tamper and Weather Resistant; Interrupting Rating 10 Kiloamp; Wire Size 14 to 10 AWG; Grounding Type Green Ground Screw; Temperature Rating -35 to 66 Deg C; Applicable Standard Federal Specification WC-596";"Provides Continuous Ground Fault Protection Detects and Trips on Actual Ground Fault Even When Self-Test is Being Conducted; On Initial Power up, Tests the GFCI within 3 Second; Auto Adapts and Shifts to More Frequent Testing if Potential Problem is Detected; Status Indicator Light Provides Simple, Intuitive Feedback on Power and Protection Status as Well as Indication of Line/Load Reversal; Patented Lockout Action Prevents Reset if GFCI is Damaged and Cannot Respond to a Ground Fault; Electronics are Designed to Minimize Any False Trigger; Reduced Depth Makes it Easier to Install in Any Electrical Box, Even Shallow Ones; Terminals Allow for Easy Wiring Options Back and Side Wire Capable; External Back Wire Clamps Provide Visual Indication of Proper Wire Seating; Withstands High Torque and Resists Wire Pullout; Improved Immunity to High Frequency Noise Reduces Nuisance Tripping; Advanced Electronics Design Provides Superior Resistance to Electrical Surges and Over Voltage; Compatible with All Decora Devices and Wallplate"; ; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100129/LEVMFCE22949_WB_D4_PE_002_GFWT1-I.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE22949_D2-D4.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100144/LEVMFCE22877_1-3.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE23050_1-4.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100008/LEVMFCINST01179.pdf; ; ; ;http://www.leviton.com/OA_HTML/ProductDetail.jsp?partnumber=GFWT1-I&section=65898&minisite=10251;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576815;Leviton Manufacturing Co., Inc.;GFWT1-T; ;125 V, 15 A, 2P3W, NEMA 5-15R, Light Almond, Tamper/Weather Resistant, Duplex, GFCI Receptacle W/LED Indicator Light;GFCI Receptacle;SmartlockPro®; ;078477709214;51200;Wiring Devices & Data/Telecom Equipment;General Purpose Wiring Devices;Receptacles & Surge Protectors;;;39121406;E8745;GFCI Receptacle;GFCI Duplex Receptacle;Type;Duplex with LED Indicator Light;Configuration;5-15R;Voltage Rating;125 Volt;Current Rating;15 Amp;Number of Poles;2;Number of Wires;3;Material;Polypropylene (Face), Polycarbonate (Body), Stainless Steel (Terminal Screw/Grounding Screw/Yoke/Strap), Brass (Clamp/Line Contact);Color;Light Almond;Wiring;Back, Side;Grade;Residential;Approval;UL, CSA C22.2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Power Rating 1 HP; Constructional Feature Tamper and Weather Resistant; Interrupting Rating 10 Kiloamp; Wire Size 14 to 10 AWG; Grounding Type Green Ground Screw; Temperature Rating -35 to 66 Deg C; Applicable Standard Federal Specification WC-596";"GFCI Receptacle; Type Duplex with LED Indicator Light; Configuration 5-15R; Voltage Rating 125 Volt; Current Rating 15 Amp; Number of Poles 2; Number of Wires 3; Material Polypropylene (Face), Polycarbonate (Body), Stainless Steel (Terminal Screw/Grounding Screw/Yoke/Strap), Brass (Clamp/Line Contact); Color Light Almond; Wiring Back, Side; Grade Residential; Approval UL, CSA C22.2; Power Rating 1 HP; Constructional Feature Tamper and Weather Resistant; Interrupting Rating 10 Kiloamp; Wire Size 14 to 10 AWG; Grounding Type Green Ground Screw; Temperature Rating -35 to 66 Deg C; Applicable Standard Federal Specification WC-596";"Provides Continuous Ground Fault Protection Detects and Trips on Actual Ground Fault Even When Self-Test is Being Conducted; On Initial Power up, Tests the GFCI within 3 Second; Auto Adapts and Shifts to More Frequent Testing if Potential Problem is Detected; Status Indicator Light Provides Simple, Intuitive Feedback on Power and Protection Status as Well as Indication of Line/Load Reversal; Patented Lockout Action Prevents Reset if GFCI is Damaged and Cannot Respond to a Ground Fault; Electronics are Designed to Minimize Any False Trigger; Reduced Depth Makes it Easier to Install in Any Electrical Box, Even Shallow Ones; Terminals Allow for Easy Wiring Options Back and Side Wire Capable; External Back Wire Clamps Provide Visual Indication of Proper Wire Seating; Withstands High Torque and Resists Wire Pullout; Improved Immunity to High Frequency Noise Reduces Nuisance Tripping; Advanced Electronics Design Provides Superior Resistance to Electrical Surges and Over Voltage; Compatible with All Decora Devices and Wallplate"; ; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100129/LEVMFCE22949_WB_D4_PE_002_GFWT1-T.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE22949_D2-D4.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE23002_1-3.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE23050_1-4.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100008/LEVMFCINST01179.pdf; ; ; ;http://www.leviton.com/OA_HTML/ProductDetail.jsp?partnumber=GFWT1-T&section=65905&minisite=10251;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576741;Leviton Manufacturing Co., Inc.;MGFN2-HGR; ;125 V, 20 A, 2P3W, NEMA 5-20R, Red, Duplex, GFCI Receptacle W/LED Indicator Light;GFCI Receptacle;SmartlockPro®, Lev-Lok®; ;078477724453;51200;Wiring Devices & Data/Telecom Equipment;General Purpose Wiring Devices;Receptacles & Surge Protectors;;;39121406;E8745;GFCI Receptacle;GFCI Duplex Receptacle;Type;Duplex;Configuration;5-20R;Voltage Rating;125 Volt;Current Rating;20 Amp;Number of Poles;2;Number of Wires;3;Material;PBT (Face), Polycarbonate (Body), Plated Steel (Terminal Screw), Brass (Terminal Clamp/Line Contact/Ground Clip), Galvanized Steel (Strap);Color;Red;Wiring; ;Grade;Hospital;Approval;UL, CSA C22.2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Power Rating 1 HP; Interrupting Rating 2 Kiloamp; Grounding Type Self-Grounding; Temperature Rating -35 to 66 Deg C; Applicable Standard Federal Specification WC-596";"GFCI Receptacle; Type Duplex; Configuration 5-20R; Voltage Rating 125 Volt; Current Rating 20 Amp; Number of Poles 2; Number of Wires 3; Material PBT (Face), Polycarbonate (Body), Plated Steel (Terminal Screw), Brass (Terminal Clamp/Line Contact/Ground Clip), Galvanized Steel (Strap); Color Red; Grade Hospital; Approval UL, CSA C22.2; Power Rating 1 HP; Interrupting Rating 2 Kiloamp; Grounding Type Self-Grounding; Temperature Rating -35 to 66 Deg C; Applicable Standard Federal Specification WC-596";"Provides Continuous Ground Fault Protection Detects and Trips on Actual Ground Fault Even When Self-Test is Being Conducted; Constructed with Impact-Resistant PBT Cover; Large Triple Wipe, Brass T Line Contacts on 20 Amp for Superior Contact and Conductivity; Status Indicator Light Provides Simple, Intuitive Feedback on Power and Protection Status as Well as Indication of Line/Load Reversal; Electronics are Designed to Minimize Any False Trigger; Right Angle Wiring Module's Thin Profile Makes it Easier to Place GFCI Receptacle in the Box; Wiring Module Locks and Latches to the Receptacle Body Providing Double the Connection Security; Receptacle to be Installed Only with Leviton MSTWL Series Wiring Modules"; ; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100129/LEVMFCE23007_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE22947_D10_D11.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE23007_1-3.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100159/LEVMFCE23055_1-16.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100008/LEVMFCINST01183.pdf; ; ; ;http://www.leviton.com/OA_HTML/ProductDetail.jsp?partnumber=MGFN2-HGR&section=49037&minisite=10251;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741266;Milwaukee Tool;2408-20; ;"7-1/2"" L, 3/8"" Chuck, 12 V Battery, 0 to 400/0 to 1500 RPM, Ratcheting, Single Sleeve, Cordless, Hammer Drill/Driver";Hammer Drill/Driver;M12™; ;045242300792;66140;Fuses, Batteries, Signaling, Connecting, Fastening & Tools;Tools;Power Tools;Battery Driven Tools;;27112703;M1239;Power Tools and Accessories;Electric Combination Power Tool;Type;Cordless;Chuck Type;Ratcheting, Single Sleeve;Chuck Capacity;3/8 Inch;Speed Rating;0 to 400/0 to 1500 RPM;Speed Option;2;Reversible; ;Beats per Minute; ;Torque Rating;275 Inch-Pound;Power Rating; ;Input Supply Rating;12 Volt;Spindle Size; ;Battery Voltage;18 Volt;Battery Capacity in WH; ;Battery Capacity in AH; ;Supplied with Battery; ;Current Rating; ;Weight;2.3 Pound; ; ; ; ; ; ; ; ; ; ; ; ;"Size 7-1/2 Inch Length; Includes Belt Clip";"Hammer Drill/Driver; Type Cordless; Chuck Type Ratcheting, Single Sleeve; Chuck Capacity 3/8 Inch; Speed Rating 0 to 400/0 to 1500 RPM; Speed Option 2; Torque Rating 275 Inch-Pound; Input Supply Rating 12 Volt; Battery Voltage 18 Volt; Weight 2.3 Pound; Size 7-1/2 Inch Length; Includes Belt Clip";"New Ergonomic Handle Design for Increased Comfort; On-Board Battery Fuel Gauge Displays Remaining Run Time; Metal Ratcheting Chuck for Maximum Durability";2.300 Pound; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100157/MILELT_2408-20_Image1.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100212/MILELTE03122_13_14.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100151/MILELTE02910_1_2.pdf; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100007/MILELTINST00165.pdf; ; ;https://youtu.be/YoskEF5yuzE;https://www.milwaukeetool.com/power-tools/cordless/2408-20;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236146;Milwaukee Tool;2780-22; ;Paddle Switch Grinder Kit;Paddle Switch Grinder Kit;M18 FUEL™; ;045242309443;66140;Fuses, Batteries, Signaling, Connecting, Fastening & Tools;Tools;Power Tools;Battery Driven Tools;;27112700;M1261;Power Tools and Accessories;Electric Power Tool Kit;Type;Grinder;Kit Content;(1) M18 REDLITHIUM XC 4 Extended Capacity Battery Pack, (1) Multi-Voltage Charger, (1) Flange Nut, (1) Wheel Guard, (1) Spanner Wrench, (1) Carrying Case;Voltage Rating;18 Volt;Packaging Type;Carrying Case;Weight;5.8 Lb; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Overall Length 15""; Arbor Size 5/8""-11 TPI; Switch Type Paddle No-Lock; Speed Rating 8500 RPM; Warranty 5 Year Tool";"Paddle Switch Grinder Kit; Type Grinder; Kit Content (1) M18 REDLITHIUM XC 4 Extended Capacity Battery Pack, (1) Multi-Voltage Charger, (1) Flange Nut, (1) Wheel Guard, (1) Spanner Wrench, (1) Carrying Case; Voltage Rating 18 Volt; Packaging Type Carrying Case; Weight 5.8 Lb; Overall Length 15""; Arbor Size 5/8""-11 TPI; Switch Type Paddle No-Lock; Speed Rating 8500 RPM; Warranty 5 Year Tool";"Powerstate Brushless Motor Delivers Maximum Power and Up to 10X Longer Motor Life; Redlink Plus Intelligence Provides Optimized Performance, Electronic Clutch and Overload Protection Using Total System Communication Between Tool, Battery and Charger; REDL"; ;;;;;;;http://images.tradeservice.com/ProductImages/DIR100092/MILELT_2780-22_LRG.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100124/MILELTE02455_35_36.pdf; ; ; ; ; ; ; ;Complete;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235850;Milwaukee Tool;48-40-4015; ;General Purpose Circular Saw Blade, Alloy Steel;Circular Saw Blade;ENDURANCE®; ;045242134298;66150;Fuses, Batteries, Signaling, Connecting, Fastening & Tools;Tools;Power Tools;Power Tool Bits, Parts, Accessories;;23242113;M0520;Cutting Tools and Accessories;Circular Saw Blade;Type;General Purpose, Ripping;Diameter;6-1/2 Inch;Bore Size;5/8 Inch;Blade Thickness; ;Cutting Width; ;Number of Teeth;48;Material;Alloy Steel Body, Carbide Tipped Tooth, Steel Plate;Material Specification; ;Process;Hardened;Finish; ;Cut Material;Ferrous Metal;Speed Rating (RPM);4200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Kerf Thickness 0.063""; Hook Angle 0 Degree; Tooth Grind MATB; Tooth Material Carbide Tipped; Used On Fiber Cement Board Cutting; Packaging Quantity 1 per Pack";"Circular Saw Blade; Type General Purpose, Ripping; Diameter 6-1/2""; Bore Size 5/8""; Number of Teeth 48; Material Alloy Steel Body, Carbide Tipped Tooth, Steel Plate; Process Hardened; Cut Material Ferrous Metal; Speed Rating (RPM) 4200; Kerf Thickness 0.063""; Hook Angle 0 Degree; Tooth Grind MATB; Tooth Material Carbide Tipped; Used On Fiber Cement Board Cutting; Packaging Quantity 1 per Pack";"Dry Cut; Micro Ground Carbide Teeth Stay Sharper Longer; Fully Hardened, Tensioned Steel Plate Prevents Warping; Extra Thin Kerf for Faster, Cleaner Cuts; Anti-Kickback Design; Designed to Exceed the Expectations of Contractors for Blade Life, Cut Quality"; ;;;;;;;http://images.tradeservice.com/ProductImages/DIR100113/MILELT_48-40-4015_LRG.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100131/MILELTE02558_109.pdf; ; ; ; ; ; ;https://www.milwaukeetool.com/accessories/cutting/48-40-4015;Complete;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234432;Milwaukee Tool;6177-20; ;"19-1/4"" L, 14"" Dia Wheel, 1"" Arbor, 120 VAC/VDC, 15 A, 4 HP, 3900 RPM, Stationary, Corded Abrasive Cut-Off Machine";Corded Abrasive Cut-Off Machine; ; ;045242250455;66110;Fuses, Batteries, Signaling, Connecting, Fastening & Tools;Tools;Power Tools;Corded Tools  ;;27112709;M1226;Power Tools and Accessories;Electric Cut-off Saw;Type;Stationary;Wheel Diameter;14 Inch;Arbor Size;1 Inch;Cutting Capacity;5 Inch OD Pipe at 90 Degree, 2-15/16 Inch at 90 Degree x 9 Inch Rectangular Stock at 90 Degree, 4-5/8 Inch Square Tubing at 90 Degree;Length;19-1/4 Inch;Maximum Opening Size; ;Speed Rating;3900 RPM;Power Rating;4 HP;Input Supply Rating;120 Volt AC/DC;Current Rating;15 Amp;Weight;27.3 Pound; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Spindle Size 1 Inch; Bevel Capacity 45 Degree; Includes Abrasive Wheel, Hex Wrench, Vise and Spindle Lock";"Corded Abrasive Cut-Off Machine; Type Stationary; Wheel Diameter 14 Inch; Arbor Size 1 Inch; Cutting Capacity 5 Inch OD Pipe at 90 Degree, 2-15/16 Inch at 90 Degree x 9 Inch Rectangular Stock at 90 Degree, 4-5/8 Inch Square Tubing at 90 Degree; Length 19-1/4 Inch; Speed Rating 3900 RPM; Power Rating 4 HP; Input Supply Rating 120 Volt AC/DC; Current Rating 15 Amp; Weight 27.3 Pound; Spindle Size 1 Inch; Bevel Capacity 45 Degree; Includes Abrasive Wheel, Hex Wrench, Vise and Spindle Lock";"Powerful 15 Amp, 4 HP Motor - Delivers Maximum Cutting Performance in Various Materials; Durable, Lightweight Design - Permits Portability without Sacrificing Durability; 45 Degree Miter Capacity with Adjustable Fence - Allows for Quick and Accurate Miter Cuts without Flipping Heavy Material; Quick-Adjust Vise Clamp - Adjusts Quickly for Different Material Sizes; Large Cutting Capacity - Accommodates a Wide Range of Cutting Applications Up to 5 Inch; Oversized Wheel Guards - Provides Added Protection from Debris; Large Spindle Lock Button: Make Quick and Easy Blade Changes Wearing Gloves; All-Ball-Bearing Construction - Delivers Maximum Durability";27.300 Pound; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100136/MILELT_6177-20_Image1.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100125/MILELTE02558_110.pdf; ; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100005/MILELTINST00058.pdf; ; ; ;https://www.milwaukeetool.com/power-tools/corded/6177-20;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
